1 114549.84
1 16857.24
1 114549.84
1 16857.24
0 39411.24
0 154788.0
1 70026.0
1 120000.0
1 51383.4
1 41367.0
1 45799.8
0 30174.96
0 37449.96
0 54082.08
0 37800.0
0 71454.6
0 55129.92
1 47400.0
0 41976.0
0 65000.04
0 16500.0
0 15450.0
1 18000.0
1 15300.0
0 18450.0
0 15516.0
1 20028.0
1 19146.0
0 18012.0
0 17558.52
0 28715.64
0 28236.96
1 12739.8
1 9099.96
0 78000.0
1 80000.04000000001
0 96000.0
0 32331.120000000006
1 111000.0
1 133800.0
0 54999.96
0 96000.0
1 129999.96
1 105000.0
1 102000.0
1 110400.0
1 66000.0
0 102000.0
1 102000.0
0 84000.0
0 37200.0
0 60000.0
0 30000.0
0 49682.16
1 54000.0
1 130200.0
1 49187.16
1 90000.0
1 96000.0
1 54000.0
1 70020.0
0 108000.0
1 75000.0
0 40384.8
1 69450.0
1 114000.0
1 126000.0
0 46800.0
0 60000.0
0 32400.0
1 102000.0
1 156000.0
1 12000.0
1 6000.0
1 126000.0
1 51000.0
1 120000.0
0 207600.0
1 60257.4
0 90000.0
1 36000.0
0 11070.0
1 27367.08
0 65244.84
0 75000.0
1 66000.0
1 71400.0
1 32400.0
0 20400.0
1 84000.0
0 59400.0
0 102720.0
0 61800.0
0 75600.0
0 66000.0
1 75000.0
0 57600.0
0 54000.0
1 78720.0
1 90000.0
0 62400.0
0 54600.0
1 50134.56
1 41400.0
1 75000.0
1 88000.08
0 50000.04
1 43290.0
1 90000.0
0 59916.0
0 99999.96
0 80559.95999999999
1 94999.92
1 52800.0
1 78000.0
1 85000.08
0 32400.0
0 55500.0
1 38880.0
1 78000.0
1 130000.08
0 64773.6
0 36000.0
0 40000.08
1 49076.16
1 154180.56
1 68042.04000000001
1 69999.95999999999
1 110036.04
0 70000.08
1 65845.8
1 64493.04
1 135000.0
0 38800.08
0 50400.0
1 91297.44
1 95000.04
1 119077.2
0 18023.16
0 12289.68
0 23919.84
0 51000.0
1 59583.24000000001
1 81507.24
0 65659.2
0 69800.04
0 124743.12
0 21249.96
1 70000.08
0 65100.0
1 50400.0
1 100274.4
1 179826.0
1 52150.08
0 50000.04
1 41719.68
0 133367.16
1 50900.16
0 42500.04
1 64402.08
1 34000.08
1 91749.96
1 70460.16
1 75198.84
1 56375.4
0 96294.24
1 52377.0
1 16182.48
0 38716.8
0 71000.04
0 64250.04
1 38900.04
0 38900.04
1 96294.24
1 70286.04
0 121247.16
0 78800.76
0 47934.96
1 45204.0
1 94676.52
1 56764.44
0 118057.32
1 43113.0
1 47440.56
1 48133.2
1 87391.44
1 53592.0
0 92000.04
1 62449.92
0 39000.0
0 64802.16
1 49278.36
1 76363.2
1 75477.24
0 61888.92
0 87999.96
1 47787.48
0 47382.48
0 49770.24
0 60940.56
1 114180.12
1 94676.52
1 38949.84
0 95000.04
0 58554.36
0 53970.84
1 73000.08
0 96902.52
0 21249.96
0 104776.08
0 78213.72
1 44400.0
0 94676.52
1 86244.36
0 38900.04
0 80926.92
1 62069.76
1 100012.68
1 34000.08
1 99277.08
0 50800.08
1 59333.28
0 175000.08
0 58202.4
1 55300.08
1 95962.08
0 44000.04
1 66130.44
1 150000.0
1 64553.04
1 108109.92
0 63000.0
0 53500.08
1 69960.48
0 117757.2
0 111199.08
0 59791.68
1 75500.16
0 108365.76
0 115608.12
0 63357.24
0 78213.72
1 100000.08
0 38604.12
0 71259.12
1 67749.84
0 39499.92
0 104776.08
1 64995.48
1 98487.36
1 62999.88
1 43757.16
1 72578.04
1 63996.0
0 101252.52
1 56929.92
0 112992.96
1 92893.56
0 32364.96
1 94645.68
0 42999.96
0 57798.72
0 38790.0
0 86861.4
1 71259.12
0 64269.48
0 65000.28
1 43410.84
1 34040.04
1 41999.88
0 129967.2
1 93222.0
0 80000.04
0 41447.64
1 79000.08
1 97294.44
1 117902.64
1 71757.24
1 34000.08
0 70882.92
1 57047.76
0 60000.0
0 16182.48
1 71259.12
1 65659.2
1 63214.2
0 45000.0
0 76726.08
1 78357.24
1 44367.0
1 44000.04
1 59796.84
1 94208.04
0 38900.04
1 34000.08
1 130461.0
1 63375.0
0 63591.12
0 43599.96
1 45036.96
1 135000.0
1 55057.2
1 82123.56
1 45990.0
1 84687.96
1 46500.12
1 91399.92
0 52500.0
0 81139.2
0 56180.04
0 123795.96
0 37575.0
1 70862.04
1 95807.4
1 95300.16
1 55951.92
1 47725.56
0 48053.28
0 111199.08
1 42000.0
1 61751.04
1 67988.4
1 69243.12
0 73280.16
1 53900.04
1 42654.72
1 45000.0
1 98407.44
1 100385.28
1 68248.8
0 94913.88
1 39999.96
0 51665.04
1 52268.16
1 60513.6
1 44400.0
1 121247.16
0 56289.0
1 104267.64
1 70000.08
1 70000.08
1 43200.0
1 104006.64
0 82500.0
0 52746.36
1 85308.0
1 109761.36
0 40000.08
1 86013.24
1 68124.96
0 123491.16
1 85443.84
0 71259.12
1 45036.96
1 45010.68
0 46167.96
1 59834.88
1 81917.64
1 160457.4
0 64416.0
1 78100.08
1 85499.88
0 41240.64
1 40730.04
1 75500.16
0 65000.04
1 60500.04
1 47476.8
0 54846.48
0 46877.16
1 101331.72
0 52000.08
1 37144.68
0 95103.6
1 49504.08
1 45000.0
1 89359.08
1 96293.4
1 16182.48
0 60000.0
1 58999.92
0 133367.16
1 56461.2
0 48053.28
1 86013.24
0 42999.96
1 66999.96
0 50000.04
1 87800.4
0 60500.16
1 65004.0
1 93000.0
0 40000.08
0 75599.16
1 38900.04
1 48306.84
1 42000.0
0 43200.0
1 63629.64
0 56180.04
1 89190.84
1 83110.68
1 41410.68
0 16182.48
1 75740.76
1 40500.0
1 58263.0
1 65659.2
1 119337.0
1 53841.72
1 42692.04
1 77777.16
0 46700.04
0 40146.48
0 100000.08
1 47401.8
1 55000.08
1 59707.92
0 105000.0
1 72399.96
0 43126.32
1 128185.92
1 86013.24
0 84400.08
1 70000.08
0 43300.08
1 39999.96
0 36250.08
0 86013.24
1 50767.8
1 74208.0
1 84057.6
1 74713.44
0 60000.0
1 80804.04
0 64761.48
1 52310.52
1 33364.92
0 65659.2
0 42000.0
0 46500.12
0 65659.2
1 47079.0
0 136126.56
0 170000.04
1 125000.04
0 45700.08
1 64500.0
1 60263.88
0 56250.0
1 79611.24
0 53875.44
0 41550.0
0 65659.2
0 80024.28
1 37929.0
1 48116.4
1 53366.52
0 57500.04
0 54000.0
0 121247.16
0 94295.88
1 63500.04
1 60927.0
1 39999.96
0 148012.56
0 97915.32
1 94795.08
1 73591.8
1 57800.04
1 30999.96
1 65113.32
0 43604.16
1 138042.96
1 46800.0
1 117864.6
0 17000.04
1 72000.0
0 71259.12
1 48719.76
0 82752.72
0 103318.92
0 95036.52
1 64380.24
1 47603.16
0 76599.96
0 16182.48
1 55003.92
0 73101.6
0 45000.0
1 63000.0
1 54600.12
0 86013.24
0 54733.92
1 43892.64
0 64607.16
1 87300.0
0 76261.92
1 84999.96
0 39000.0
1 77749.92
0 142350.0
0 16182.48
1 41410.68
1 49144.08
1 63000.0
1 94676.52
1 45141.72
1 57045.24
0 94676.52
1 10399.92
0 29120.04
0 131968.68
1 30840.0
0 45000.0
0 42000.0
0 52915.92
0 61401.72
0 49383.96
0 62490.96
0 42000.0
0 44575.92
0 51625.32
0 58531.8
1 29120.04
1 49125.0
0 41379.12
0 29064.84
0 58584.24
1 62737.92
0 33306.36
0 100074.84
1 33559.92
0 62274.0
0 60557.04
0 124999.92
1 168000.0
0 201600.0
1 57952.8
1 201600.0
1 112113.0
0 112113.0
1 201600.0
0 112113.0
0 56900.04
1 57952.8
0 90000.0
0 125058.0
0 57952.8
0 56900.04
0 57952.8
0 112113.0
0 55320.0
0 90000.0
1 201600.0
0 57159.0
0 57952.8
0 54999.96
0 86403.0
0 90000.0
0 57952.8
0 45549.96
0 52685.04
0 56900.04
1 201600.0
0 48315.96
0 201600.0
0 60860.04
0 57953.04
0 90000.0
0 56900.04
1 129024.96
1 204600.0
0 37875.0
0 129024.96
0 112113.0
0 68490.96
1 57952.8
1 57952.8
0 201600.0
1 112113.0
0 49857.96
1 46999.92
0 60000.0
0 48315.96
0 49999.92
1 112113.0
1 112113.0
0 54999.96
0 58862.04
1 105000.0
0 126125.04
1 57952.8
1 66000.0
0 57952.8
0 57952.8
0 109999.92
1 57952.8
0 46999.92
0 56900.04
0 79028.04
0 57952.8
0 42675.0
1 57952.8
1 53739.0
0 56900.04
1 57952.8
0 48470.04
0 60000.0
0 57952.8
0 112113.0
1 57952.8
0 48470.04
0 56540.04
1 65000.04
0 41000.04
0 48000.0
0 112112.4
0 56540.04
0 56540.04
1 112112.4
1 56540.04
0 72000.0
0 112112.4
0 47615.4
0 47615.4
0 47615.4
0 37500.0
1 112112.4
0 56540.04
0 112112.4
0 112112.4
0 112112.4
0 40000.08
1 112112.4
0 47615.4
0 43118.04
1 112112.4
1 112112.4
0 112112.4
0 201600.0
1 201600.0
0 201600.0
0 204600.0
0 56540.04
0 112112.4
0 112112.4
1 56540.04
0 112112.4
1 56540.04
0 47615.4
0 112112.4
0 47615.4
0 112112.4
1 184800.0
0 71000.04
1 48000.0
1 113080.2
0 112112.4
0 47615.4
0 70000.08
1 201600.0
0 112112.4
1 112112.4
0 112112.4
0 129024.96
0 112112.4
0 184800.0
1 112112.4
1 112112.4
0 112112.4
0 49646.64
1 56540.04
0 112112.4
1 112112.4
0 47615.4
0 41000.04
1 168000.0
0 98000.04
0 112112.4
1 184800.0
0 59528.04
0 95000.04
1 126000.0
0 47000.04
0 45321.96
0 126000.0
1 126000.0
1 45321.96
0 126000.0
0 126000.0
0 45000.0
1 59000.04
1 126000.0
0 126000.0
1 126000.0
1 84000.0
0 59000.04
1 43947.96
0 70000.08
1 85000.08
1 126000.0
0 64000.08
0 45321.96
0 126000.0
1 78999.96
1 90000.0
1 45325.56
0 50000.04
0 43600.08
0 45321.96
0 45325.56
0 72000.0
1 146000.04
0 45321.96
0 45325.56
0 126000.0
0 45321.96
0 45325.56
0 45325.56
1 86000.04
0 89000.04
0 45321.96
0 84000.0
1 126000.0
0 45321.96
0 118000.08
0 41352.6
1 85000.08
0 45000.0
1 98000.04
0 45321.96
1 126000.0
0 45325.56
1 126000.0
1 126000.0
0 45936.0
0 41352.6
1 45325.56
1 75000.0
0 126000.0
0 45321.96
0 45321.96
0 45000.0
0 45321.96
0 73000.08
0 126000.0
0 45321.96
0 126000.0
0 80000.04
0 85000.08
1 126000.0
0 126000.0
1 126000.0
1 98000.04
0 45325.56
0 126000.0
0 43947.96
1 126000.0
0 45325.56
0 54060.0
1 126000.0
0 59000.04
1 126000.0
1 59000.04
0 98000.04
0 146000.04
0 59000.04
0 84000.0
0 45321.96
0 45321.96
1 47280.0
1 108000.0
0 75000.0
1 94000.08
0 126000.0
0 45321.96
0 126000.0
0 56000.04
1 126000.0
0 126000.0
1 92400.0
1 126000.0
0 126000.0
0 41352.6
0 98000.04
0 45321.96
0 104000.04
0 153000.0
0 45321.96
0 45000.0
0 75000.0
0 47000.04
0 126000.0
0 45325.56
0 126000.0
1 46000.08
0 83457.6
0 126000.0
0 75400.08
0 100000.08
1 86000.04
0 78000.0
0 59000.04
0 126000.0
1 48800.04
1 153000.0
0 75000.0
0 126000.0
1 66000.0
0 92400.0
0 83322.48
0 59000.04
0 59000.04
0 56000.04
1 93999.96
0 45321.96
0 150000.0
0 43947.96
1 126000.0
1 95000.04
0 126000.0
1 84000.0
0 59000.04
0 65000.04
1 126000.0
1 75999.96
1 126000.0
0 126000.0
1 126000.0
0 66000.0
0 126000.0
1 50000.04
0 126000.0
0 45325.56
0 126000.0
0 73661.16
0 45321.96
0 126000.0
0 116120.04
0 45325.56
1 55129.92
0 126000.0
0 45325.56
0 47000.04
0 126000.0
0 43947.96
1 95000.04
1 126000.0
1 126000.0
0 45321.96
1 69158.76
0 126000.0
0 126000.0
0 45325.56
0 59000.04
0 45321.96
1 126000.0
0 45321.96
1 46080.0
1 41352.6
1 45667.56
0 51000.0
0 43600.08
0 43947.96
0 41352.6
1 72000.0
0 41352.6
1 73000.08
0 45325.56
0 41352.6
0 45321.96
0 85000.08
0 126000.0
0 41352.6
0 43947.96
0 45325.56
0 160000.08
0 126000.0
0 48800.04
0 45321.96
1 72000.0
1 153000.0
1 43947.96
0 43600.08
0 51000.0
1 126000.0
0 67000.08
1 126000.0
1 59000.04
0 33991.44
1 126000.0
0 55000.08
0 104000.04
0 126000.0
0 45321.96
1 108000.0
0 45321.96
0 45321.96
0 52000.08
0 45321.96
0 126000.0
1 197415.0
1 66000.0
1 100000.08
1 56000.04
1 126000.0
1 126000.0
0 45321.96
0 82000.08
0 72000.0
0 45321.96
1 126000.0
0 126000.0
0 126000.0
0 43600.08
0 45321.96
0 126000.0
0 75000.0
0 51000.0
0 126000.0
1 146000.04
0 45321.96
0 126000.0
0 43600.08
0 90999.96
1 126000.0
1 126000.0
0 41352.6
0 59000.04
0 41352.6
0 45321.96
0 51000.0
0 73200.0
1 140000.04
1 126000.0
1 126000.0
0 75000.0
0 41352.6
0 126000.0
0 100000.08
0 50000.04
0 66000.0
0 45322.08
0 45321.96
0 115573.08
0 33000.0
1 115573.08
0 139999.92
0 56540.04
0 73000.08
0 60000.0
0 51260.04
1 61680.0
0 56540.04
0 61680.0
1 56540.04
0 58882.92
0 97380.0
0 47000.04
1 47000.04
0 56540.04
0 40800.0
0 73000.08
1 87100.08
0 48121.32
0 75000.0
0 61680.0
0 61680.0
1 148509.96
1 97654.32
0 97654.32
1 70044.12
0 153999.96
0 107686.44
0 97654.32
1 153999.96
0 107686.44
0 55620.0
0 56658.24
1 153999.96
1 97654.32
0 107686.44
1 153999.96
0 184800.0
0 153999.96
1 184800.0
0 55620.0
1 97654.32
0 107686.44
1 76224.12
0 107686.44
0 97654.32
0 107686.44
0 97654.32
0 187800.0
0 107686.44
0 97654.32
1 56658.24
1 107686.44
0 107686.44
0 107686.44
1 97654.32
1 97654.32
0 97654.32
0 107686.44
0 119812.2
0 56966.52
0 53147.16
0 100044.12
1 153999.96
1 184800.0
0 47350.08
1 95044.2
0 108685.32
0 35700.0
0 38408.04
0 47350.08
0 95044.2
0 60089.76
0 184800.0
0 100044.12
0 100044.12
0 56966.52
0 108302.04
0 108302.04
0 153999.96
1 56500.08
0 33228.36
0 62475.0
0 100044.12
0 100044.12
1 95044.2
0 119114.04
0 56966.52
0 55359.36
0 187800.0
1 100044.12
1 100044.12
0 40187.52
1 153999.96
0 112859.04
0 184800.0
1 153999.96
1 92500.08
0 92500.08
0 40000.08
0 92500.08
0 50000.04
0 92500.08
1 45799.68
0 92500.08
0 50000.04
0 184800.0
0 50000.04
1 92500.08
1 92500.08
0 64000.08
0 153999.96
0 92500.08
0 92500.08
1 42000.0
1 106456.44
0 92500.08
0 92500.08
1 92500.08
1 92500.08
1 187800.0
0 92500.08
1 153999.96
0 92500.08
0 92500.08
0 51000.0
0 184800.0
1 60000.0
0 169399.92
0 109275.72
0 169399.92
1 100950.96
0 113585.88
1 114999.96
0 57335.88
0 97527.0
0 97527.0
0 68746.32
0 44557.8
0 110942.88
